Feature ID	Taxon	Confidence						
7abff47109d310a15968342107b7459b	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9838859117469031
4fc3160631c283824a2fd530f3930fec	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__uncultured	s__	0.999998698
e709c2fb052b344b2bc6ae9b4f6c9f6a	d__Bacteria	p__Planctomycetota	c__Planctomycetes	0.7266668486453213				
a84f6b09c9f75b5501840a8aeb8e6741	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9984452724113524
82000ea4568c7567782e5ef17b96c910	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9997269789663735
ba4dcee47ccd63e88912dd82e45ac36f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.7700361092252912
70134132f70f44d81edaaa41d599739e	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__env.OPS_17	g__env.OPS_17	s__	0.9999920513638328
3683fd5d561c643749e7ea61b4df9e49	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	0.9864079283129694			
6d00509fa7e30f62402ca750728bfdf1	d__Bacteria	0.9962701038766493						
176c7ecb08b01db37be6337d9d86ab87	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__	0.9988103377468456
f06262f9fd55ba6879f5a4c614b1a44d	d__Bacteria	p__Entotheonellaeota	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__Entotheonellaceae	s__	0.9999992597644973
cc2fc4fd14300d787a952dd84aa20154	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	s__	0.9758964961525654
25e01245fc473bd18ff8a0b2eae5c3d0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Candidatus_Nitrocosmicus	s__	0.8626481638036333
e95ddc9ac6225a8dfa0a880864e52c0c	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__CCM11a	f__CCM11a	g__CCM11a	s__	0.9998738595114746
6d1414e1d85a959ceb698118484c9dea	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__A0839	g__A0839	s__	0.9999989011218203
9907e88dcc209745d32146dd1313ee93	d__Bacteria	p__Chloroflexi	c__Anaerolineae	0.7263241178097654				
236949df34774ad3a561eb409502ed07	d__Bacteria	p__Acidobacteriota	c__Holophagae	o__Subgroup_7	f__Subgroup_7	g__Subgroup_7	s__	0.9998124544373265
91e3cfbcd95a7c26299f83c2b89db693	d__Bacteria	0.9999675164563774						
77f66212349df5584f37a0dbdbbcd300	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.949193946
729da3fff593e3a87b760025b8c1e4d6	d__Bacteria	p__Sumerlaeota	c__Sumerlaeia	o__Sumerlaeales	f__Sumerlaeaceae	g__Sumerlaea	s__	0.9991231860641347
9a152cd31fddfa2accc1fb0c7080b1fe	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9981432757505316
d3f387664781ed03b75fb8f562b19919	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Euzebyales	f__Euzebyaceae	g__uncultured	s__	0.999995734
282c32bb13c1ac26aabb7c60792b2e31	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9998903204920379
a22d3ed22aabef2e61d1ff00c75dff38	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__	0.8241337687746291
0a9d8bd555cd9d9506017c67eedc910a	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9976533060337524
79127376a4782f278ad2d613963f97e5	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9989653548733374
210ae5d62e112d93bb778f438352c40e	d__Bacteria	p__Armatimonadota	c__Chthonomonadetes	o__Chthonomonadales	f__Chthonomonadales	g__Chthonomonadales	s__	0.9997947251752256
47b6b68a63943754322a0f138ae75464	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__	0.9998116527503288
5d2585142f6699061eefec5e9f771d94	d__Bacteria	p__Bacteroidota	c__Kryptonia	o__Kryptoniales	f__BSV26	g__BSV26	s__	0.9999967006224753
88157053744b0141f99954b1a88f9bd3	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.9818779767772784
0c581d5f9c3190b2454d7133afa3a777	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9998303167699174
3fcd2c079ca686ef3b7c8f49e5525951	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__AKYG587	s__	0.8643709808030332
26bcec661a272d75787517f4e42bb21c	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Schlesneriaceae	g__Planctopirus	s__	0.9996499923678013
b7c7bfd59dc9eb3c67f7f03c8e773e2e	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9973108375775573
55bc7c3c0406bf5dfb5c2fd35a6cf07d	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__A4b	g__A4b	s__	0.9983764664516726
ddcbcf05050ef27a8a3bd0a4ebf8c64f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999891416487483		
3e3550747fe5228d57d4cbc09cc5b8aa	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__uncultured	s__	0.9005161840377518
323f845332f78783768360b8be512f1b	d__Bacteria	p__Planctomycetota	c__Pla4_lineage	o__Pla4_lineage	f__Pla4_lineage	g__Pla4_lineage	s__	0.7150608182296455
384bf88e9f2b9b277d968b27ed81d514	d__Bacteria	0.9999999987152564						
3177dacc93d6649795ff197579eaba2a	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9929554763674352
6172a66b4a32310372a0107d72bc86e8	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__	0.9995766913478831
d021053f52f066eabbe01174ad0e77e8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.9999863039600712
f2ea59bc7d6e236e1f419f1f6ca34107	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	0.9999722408404457		
3c65d93ad097d73774dc0073a24065f8	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9999562403215074
83aa7db97707eaeb93876975e47e212f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9907953820271245
b8c367fae185bf776b2046723f4202b8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Solimonadaceae	g__uncultured	s__	0.986217912
adf86024e9dc0455fed10ec8ab171ee7	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.9999973571165094
5cdd40ed9b07dd16e29f8b3fea74d6e5	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__	0.9989955781066989
a76efd99c9bab23232293b9eece5f21e	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999924769538966
929319ce61db02380d2bdba273e421bb	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__uncultured	s__	0.9250713276362386
6181486226fd98e9cfd11bc7d9e6672f	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9956067834258387
4aca0a90d849a45367cf4c6e2884cac0	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Eel-36e1D6	g__Eel-36e1D6	s__	0.9996749392499658
ba177b4186d0fa9215084c46420e499d	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.983761929
8e6dfdba79142a9ccaaf8ca3e6c3828d	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	0.9998798215932987		
523999f689255ab00bb2fc9c75f3f515	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Schlesneriaceae	g__Planctopirus	s__	0.999193292
b2dccb0d8607a46e6c3ef0672b991d94	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9579672382039054
7915c9be32594a468ebc6e18f35469f8	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9989718557460218
51604b2e295bf91b9e40aec0102d7803	d__Bacteria	0.9999024066364202						
6cf343d74b982e008df77a9d4919810d	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__A4b	g__A4b	s__	0.9957892182717006
a335480b3b0cbe5a8bcc707d47e63054	d__Bacteria	0.999556471						
984103c1c00610dfd82e435b9f5167b3	d__Bacteria	0.9999751328683064						
6e9ed62876c9ebae8fe372b276e65cae	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.994730798
2724ea3d5f0387553c1413ae5d468601	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.9996612654386406
6d3340a2c0f98ff474189a5376c6e7e4	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9863219882757474
0aeb53cf58ecfa6faefa72fcb4da8b0d	d__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__JG30-KF-CM66	f__JG30-KF-CM66	g__JG30-KF-CM66	s__	0.9943090476830656
e586da4f2670f884ccd4c4eb9032fd16	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Solimonadaceae	0.9999647872413424		
2cd39e253cf8cc70d1c918fd739d70fa	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__S085	f__S085	g__S085	s__	0.9920052995826614
c0140c1a5e6b58c07120e51cbaf4836d	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__SM1A02	s__	0.9905880298273398
b28e376282e66c800dec8766e88e83b8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__Hassallia	s__	0.9985690028810158
2f8ce7e3e58432a24962bf860129619f	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__uncultured	g__uncultured	s__	0.8710273934238127
36ace0cd3cf041b6a8b02449257c8e76	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Elev-16S-573	f__Elev-16S-573	g__Elev-16S-573	s__	0.865346557
386f755c2219a9cee83fc67d69c51164	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__	0.9638879864687236
af623277e54caae982a3136ec3c0c05f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.9882423360160126
57534533082e97bd689cd268d29aa5b2	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	0.9839778605884131			
7caef1787f1f37efdf2a3ebb4efb9d55	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.9989366868790245
0c92825d6f4169d291fbae8df22fd576	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrosopumilales	f__Nitrosopumilaceae	g__Nitrosopumilaceae	s__	0.9521030329971674
70bcdfc03e0b66705e11fea7e5534aac	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999602444693066		
4ef01ff547f8d362b578c8ed56407c3a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Coxiellales	f__Coxiellaceae	g__Coxiella	s__	0.9694024723103493
c7941df22ad1ac419a3973f2cb4c139e	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__DS-100	f__DS-100	g__DS-100	s__	0.9999970895560756
01cea8d72b91368c871eb7c688fcc838	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9931338136557263
2c39934ed2f65e48ecea34a7555cda1f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999843780404837		
0158aabfc8bca500f815d7f73ac93f13	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Coxiellales	f__Coxiellaceae	g__Coxiella	s__	0.939930669
18cad813f88c439222364509959526d0	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9998507888093978
6fd56b94ab3ba06c88eb751ce3beb925	d__Bacteria	p__Acidobacteriota	c__Holophagae	o__Subgroup_7	f__Subgroup_7	g__Subgroup_7	s__	0.9849564459365242
421b8515bed7ee1c0e383f3e06d40bb9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__JG36-GS-52	f__JG36-GS-52	g__JG36-GS-52	s__	0.9997842923111977
4f9d77e9a5666699d6a2fbae28c44176	d__Bacteria	p__Planctomycetota	c__Pla3_lineage	o__Pla3_lineage	f__Pla3_lineage	g__Pla3_lineage	s__	0.9237174064254359
faf79c616b269c35ee3e8effe6bcb067	d__Bacteria	p__Dadabacteria	c__Dadabacteriia	o__Dadabacteriales	f__Dadabacteriales	g__Dadabacteriales	s__	0.9999807280801447
7ea18f0ee11b9ee27491b822b8f0ecf5	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__SM1A02	s__	0.9870037536441969
50974af348e469a952e11a215aa61358	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9992811738763535
2bd665cfee34c4a807d612a8a0465d26	d__Bacteria	p__Chloroflexi	c__Anaerolineae	0.9989861775914008				
291135d7b2035cfd10a56e261878ea5b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Diplorickettsia	s__	0.8599027692700123
e3458562384a27c85cea430dfd276307	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9216972829019126
c29a6fd5a949edff9c5b76c004fecbb1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.987079678
e6eba0fdbfe4643ceceb2ab8d057a3d1	d__Bacteria	p__MBNT15	c__MBNT15	o__MBNT15	f__MBNT15	g__MBNT15	s__	0.8228803191767723
fa75b2333d2a22d1ddab389473f2cb2b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9754627372944079
9a5312c1e33b1eee03820020b093f595	d__Bacteria	p__Planctomycetota	c__OM190	o__OM190	f__OM190	g__OM190	s__	0.9731312658226715
22a40a01684289af3aa177dad2a31259	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__uncultured	f__uncultured	g__uncultured	s__	0.9651047395774847
1ba38e4c18ba36d47ed3ae92feca9c1c	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__JG30-KF-CM45	g__JG30-KF-CM45	s__	0.9994751532683163
bfe20cf43d05eb686792a5898f900126	d__Bacteria	p__Cyanobacteria	c__Sericytochromatia	o__Sericytochromatia	f__Sericytochromatia	g__Sericytochromatia	s__	0.9993594112302121
edd9b7940962178ce0cf17a8b75e9833	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__	0.999999826
3d617f4b9b407e9c77a9be1530bfb206	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.983794948
30dd6faee74eea7fe171aade3ba5dbc1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9316796899420344
0f385bce0aa26857ff8a106372236ccd	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__uncultured	s__	0.9607865476706353
608eab52224682e0633445f8cdb6082d	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9732741616986063
76d4741eb0245dfc78808ce1d165e519	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Spongiibacteraceae	g__BD1-7_clade	s__	0.993068018
cdde8864d2868a6d76225cd035b0caa7	d__Bacteria	p__Chloroflexi	c__TK10	o__TK10	f__TK10	g__TK10	s__	0.9978930189490315
37d713dd3873a2e53555f4c0da7fbeda	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	0.9998743307179733			
45048a5014b48e19a1bfa2bff0b3acfc	d__Bacteria	0.9999999994890569						
7341c9039bb537bf2fdb531562d830ea	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.9907948111927505
d8256372e3da1d34b771b0cc56091cf8	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__	0.9999837584196222
730e563598804644f9c0ad580ac5b83f	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__Rokubacteriales	g__Rokubacteriales	s__	0.9995534908566933
60307906f2b98f6dde03affaa44b9283	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__SC-I-84	s__	0.9999463462894995
27b87a6dec7150b5fb6d7f896bda840f	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__	0.9999892847056886
887c45c29d085250408477663c09b40e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__uncultured	f__uncultured	g__uncultured	s__	0.875647406
c88af97d27ef4728a12b95ec4db7cf9d	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales_Incertae_Sedis	g__uncultured	s__	0.8974355744339255
4cc353b16ae7b45ef41aeead6028fcd0	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__S085	f__S085	g__S085	s__	0.9991457268014412
7939d6227693e93a5e6ced72cfd424bd	d__Bacteria	p__Elusimicrobiota	c__Lineage_IIa	o__Lineage_IIa	f__Lineage_IIa	g__Lineage_IIa	s__	0.99999995
bf103ef8673d9f7bdf089b49a92515e2	d__Bacteria	p__Acidobacteriota	c__Subgroup_18	o__Subgroup_18	f__Subgroup_18	g__Subgroup_18	s__	0.9999975347205612
71a345fbc2c5c372da0d39ff67a9423d	d__Bacteria	p__Entotheonellaeota	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__Entotheonellaceae	s__	0.9999947568747308
07da3691b81eb3c286801d96dd489388	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__uncultured	g__uncultured	s__	0.9934734836963112
cd633ad4de764c70c7acedd50fb9e7c2	d__Bacteria	p__Elusimicrobiota	c__Lineage_IIa	o__Lineage_IIa	f__Lineage_IIa	g__Lineage_IIa	s__	0.999999524
aa3aa826feee57682e7c00242f1675d7	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__	0.9999613504685284
108d6566d4a158718bb930bc69f61027	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9971363509208211
fcf9f05dbb8d7cda6d45c6c1e65b895a	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9285695329942875
bd4424e12753854d7152be4db36d6592	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrosopumilales	f__Nitrosopumilaceae	1		
8efc65f3b84b1362ec6990e945df190d	d__Bacteria	p__Chloroflexi	c__OLB14	o__OLB14	f__OLB14	g__OLB14	s__	0.9999040611944371
14a0fa91ac956f6bebdbf6865b67a32a	d__Bacteria	p__Myxococcota	0.8168212483569751					
398582deeb0130241ffe1702bb3b4600	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__WD2101_soil_group	g__WD2101_soil_group	s__	0.9999994313894175
ded6b91632e10b80e3ce4b7e04591360	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Rhizorhapis	s__	0.9900851435093294
bc9ed6a528a0e52a42e1739b370aabe4	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.8995922981826027
86af4d1776ab691990fee5fd7bd5812e	d__Bacteria	p__Sumerlaeota	c__Sumerlaeia	o__uncultured	f__uncultured	g__uncultured	s__	0.7402193314415464
cc62ee98779929f25a1ca7098a69091a	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.9938755154254317
a9ca8fe8832dd530878f8ea8c785b66c	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9893583094619355
8dc2f5c63d8251cc9a2b5408b57293e9	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__uncultured	g__uncultured	s__	0.9995724537185713
164be70a663a71c676f9a1b66be9a6a4	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.997931944
adde7d6f7d3fde6bb6ab7741531e41f0	d__Bacteria	p__Acidobacteriota	c__Subgroup_25	o__Subgroup_25	f__Subgroup_25	g__Subgroup_25	s__	0.9999975850846453
293362758b838219567d8b9ac8709070	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.8599796277964753
e1516d483f210b2120cfc2ad3de2c1a0	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__	0.9934656144645406
4326a0f087d6436c6111eef432f83aa7	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__A4b	g__A4b	s__	0.9911550434649175
3b1549fc8a39c943f9f6a8c8daa48032	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__A4b	g__A4b	s__	0.9745819572520458
9e18dac73d8075ba7ed038b389a7f214	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9910719430715516
6895bca8233ba56790c7c597ff00c978	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.9172921929725176
849930b419236e740f277d164dea8846	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__WD2101_soil_group	g__WD2101_soil_group	s__	0.9999905447196736
4332473d5a15b06eaac74cbe764e09d1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9318711004062149
2334c97d9b78a341ceee402ad683bfb8	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	0.9764007366025013				
e022cf8247b2c448a220485d317f59fb	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__	0.9222547307267779
e582aef91307cc2e74630490c8ba035b	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__	0.7162038130244954
198d35c67e3be9bb83c5332999e95311	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	s__	0.9990083264321904
dffce5fe0b9a1d77c283afd063af9b9a	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9847997832990516
8388045eb69514f8ab611d5be43cda01	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9966749939900285
c6fddd833d5d641e447d5c0bb14f1fa2	d__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__JG30-KF-CM66	f__JG30-KF-CM66	g__JG30-KF-CM66	s__	0.9851032124585498
734fd7d8f9e0336bb95faa2c316fe046	d__Bacteria	p__Cyanobacteria	c__Sericytochromatia	o__Sericytochromatia	f__Sericytochromatia	g__Sericytochromatia	s__	0.9999493729682738
0b50dd1e95c4e3945d9d6551f2783131	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9937427288290236
c402bb57c45bc09cab21c6ce9547045b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9835164892577432
4d7d3de4454ab40e4ec19870bd08965b	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9675464827032044
20e2e794256435755d6f74a7a4ab549a	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	s__	0.9667563460482484
3b1ca1f8ffda49e6f7cd05654dd98339	d__Bacteria	p__Bacteroidota	c__Kryptonia	o__Kryptoniales	f__BSV26	g__BSV26	s__	0.9999933176531659
2334644c3cb23647ccbda403671068cb	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9504416024074802
4574a0a584048e2ee2691e2b3f6b64f2	d__Bacteria	0.9999999990903775						
